,name,real_rent,age,route_1,route_2,route_3,room_number,DK,K,L,S,convenience,new,old,far,near,very far,very near,世田谷区,中央区,中野区,北区,千代田区,台東区,品川区,墨田区,大田区,文京区,新宿区,板橋区,江戸川区,江東区,渋谷区,港区,目黒区,練馬区,荒川区,葛飾区,豊島区,足立区
9371,東京メトロ有楽町線 要町駅 3階建 築10年,143000.0,10.0,8.0,15.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9372,東京メトロ有楽町線 要町駅 3階建 築10年,143000.0,10.0,8.0,15.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9373,東京メトロ有楽町線 要町駅 3階建 築10年,144000.0,10.0,8.0,15.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9374,ＪＲ総武線 新小岩駅 2階建 築60年,68000.0,60.0,6.0,,,2.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9375,ラ・ムエット立石,49000.0,6.0,10.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9376,ラ・ムエット立石,50000.0,6.0,10.0,18.0,3.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9377,東武伊勢崎線 梅島駅 2階建 築29年,67000.0,29.0,6.0,13.0,28.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9378,プレジール八広,76000.0,2.0,7.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9379,フェリーチェ目黒,144000.0,7.0,3.0,10.0,12.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9380,ラフィーネ,115000.0,26.0,9.0,12.0,23.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9381,都営大江戸線 練馬春日町駅 2階建 築26年,115000.0,26.0,8.0,8.0,8.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9382,ハウス南,198000.0,38.0,5.0,11.0,12.0,2.0,1.0,0.0,1.0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9383,レスポワール,88000.0,10.0,4.0,13.0,13.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9384,東急目黒線 西小山駅 3階建 築10年,88000.0,10.0,4.0,11.0,19.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9385,ミハス池袋,140000.0,0.0,12.0,8.0,13.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9386,ミハス池袋,144000.0,0.0,12.0,8.0,13.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9387,ミハス池袋,145000.0,0.0,12.0,8.0,13.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9388,ミハス池袋,145000.0,0.0,12.0,8.0,13.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9389,ミハス池袋,163000.0,0.0,12.0,8.0,13.0,2.0,1.0,0.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9390,ミハス池袋,165000.0,0.0,12.0,8.0,13.0,2.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9391,ミハス池袋,165000.0,0.0,12.0,8.0,13.0,2.0,1.0,0.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9392,ボヌール,110500.0,11.0,4.0,17.0,21.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9393,ボヌール,112500.0,11.0,4.0,17.0,21.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9394,エスタシア小岩,75000.0,4.0,7.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9395,サンモール堀切,54000.0,26.0,9.0,14.0,5.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9396,京成本線 堀切菖蒲園駅 2階建 築26年,54000.0,26.0,9.0,14.0,23.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9397,京成本線 京成高砂駅 2階建 築15年,75500.0,15.0,13.0,15.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9398,エスグランデ,70000.0,4.0,15.0,13.0,13.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9399,ピュアセゾンB棟,67000.0,30.0,7.0,14.0,8.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9400,東武伊勢崎線 梅島駅 2階建 築29年,67000.0,29.0,6.0,13.0,28.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9401,ペティソレイユ,90000.0,16.0,8.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9402,ペティソレイユ,92000.0,16.0,8.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9403,ペティソレイユ,92000.0,16.0,8.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9404,ペティソレイユ,94000.0,16.0,8.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9405,ペティソレイユ,97000.0,16.0,8.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9406,ペティソレイユ,102000.0,16.0,8.0,9.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9407,ＪＲ常磐線 金町駅 2階建 築5年,62000.0,5.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9408,ＪＲ常磐線 金町駅 2階建 築5年,64000.0,5.0,1.0,1.0,32.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9409,西武新宿線 下井草駅 2階建 築34年,85000.0,34.0,6.0,13.0,19.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9410,グランモアII,104000.0,11.0,14.0,8.0,15.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9411,AMANDARI_102号,72000.0,1.0,7.0,10.0,24.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9412,AMANDARI_102号,72000.0,1.0,7.0,10.0,24.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9413,ハイツリバーサイドシティ,50000.0,29.0,8.0,13.0,24.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9414,ピュアセゾンB棟,67000.0,30.0,7.0,14.0,8.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9415,西武新宿線 野方駅 2階建 築36年,88000.0,36.0,7.0,14.0,15.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9416,セキハイム,75000.0,15.0,7.0,18.0,3.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9417,都営新宿線 一之江駅 2階建 築15年,75000.0,15.0,7.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9418,ＪＲ山手線 西日暮里駅 2階建 築54年,110000.0,54.0,13.0,12.0,9.0,3.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9419,ＪＲ山手線 西日暮里駅 2階建 築54年,110000.0,54.0,13.0,12.0,9.0,3.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9420,Ａｒｋ亀有,66000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9421,Ａｒｋ亀有,67000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9422,Ａｒｋ亀有,67000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9423,Ａｒｋ亀有,68000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9424,Ａｒｋ亀有,69000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9425,Ａｒｋ亀有,69000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9426,Ａｒｋ亀有,69000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9427,Ａｒｋ亀有,70000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9428,Ａｒｋ亀有,70000.0,0.0,13.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9429,アンシャンテ目黒,91000.0,12.0,9.0,6.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9430,ピュアメゾンIV,120000.0,2.0,12.0,13.0,15.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9431,ConFort9,131000.0,2.0,8.0,18.0,2.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9432,ConFort9,131000.0,2.0,8.0,18.0,2.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9433,京王線 千歳烏山駅 3階建 新築,91000.0,0.0,5.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9434,京王線 千歳烏山駅 3階建 新築,91000.0,0.0,5.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9435,京王線 千歳烏山駅 3階建 新築,138000.0,0.0,5.0,3.0,8.0,2.0,1.0,0.0,1.0,0.0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9436,豊ハイツ,77000.0,47.0,13.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9437,京成押上線 八広駅 3階建 築2年,76000.0,2.0,7.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9438,ドエルアルテアII,55000.0,27.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9439,#NAME?,119000.0,6.0,1.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9440,#NAME?,149000.0,6.0,1.0,14.0,12.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9441,#NAME?,175000.0,6.0,1.0,14.0,12.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9442,シアッツ目黒,94000.0,2.0,9.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9443,シアッツ目黒,96000.0,2.0,9.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9444,西武新宿線 武蔵関駅 2階建 築29年,91500.0,29.0,9.0,28.0,29.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9445,シティハイツタナカ,64000.0,34.0,20.0,3.0,13.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9446,Ａｌｉｃｅ,108000.0,10.0,10.0,12.0,13.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9447,Ａｌｉｃｅ,108000.0,10.0,10.0,12.0,13.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9448,コタメゾン,120000.0,0.0,12.0,16.0,,1.0,1.0,0.0,1.0,0.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9449,コタメゾン,120000.0,0.0,12.0,16.0,,1.0,1.0,0.0,1.0,0.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9450,コタメゾン,128000.0,0.0,12.0,16.0,,1.0,1.0,0.0,1.0,0.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9451,コタメゾン,128000.0,0.0,12.0,16.0,,1.0,1.0,0.0,1.0,0.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9452,エクシブ千駄木,78000.0,14.0,8.0,8.0,14.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9453,ＪＲ総武線 新小岩駅 2階建 築5年,67000.0,5.0,13.0,26.0,6.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9454,ダフニーハイツ,70000.0,20.0,10.0,21.0,23.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9455,ダフニーハイツ,76000.0,20.0,10.0,21.0,23.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9456,サンヴィアーレＭ－１,77000.0,13.0,6.0,2.0,,1.0,1.0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9457,グレイス・Ｍ,57000.0,10.0,13.0,21.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9458,グレイス・Ｍ,62000.0,10.0,13.0,21.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9459,リュエル,82000.0,13.0,6.0,6.0,8.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9460,#NAME?,119000.0,6.0,1.0,14.0,12.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9461,#NAME?,149000.0,6.0,1.0,14.0,12.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9462,#NAME?,175000.0,6.0,1.0,14.0,12.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9463,豊ハイツ,77000.0,47.0,13.0,4.0,13.0,2.0,1.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
9464,シアッツ目黒,94000.0,2.0,9.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9465,シアッツ目黒,96000.0,2.0,9.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9466,ベルシオンＡ,73000.0,33.0,9.0,28.0,40.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9467,アリーチェ,88000.0,10.0,6.0,6.0,12.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9468,アリーチェ,91000.0,10.0,6.0,6.0,12.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9469,ハイムレシェンテ,113000.0,11.0,9.0,12.0,15.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9470,Ａｌｆｌａｔ渋谷本町,138000.0,3.0,9.0,11.0,14.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9471,サンヴィアーレＭ－１,77000.0,13.0,6.0,2.0,,1.0,1.0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9472,ＪＲ総武線 小岩駅 2階建 築13年,62000.0,13.0,7.0,15.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9473,西武池袋線 練馬高野台駅 3階建 築14年,53000.0,14.0,2.0,13.0,3.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9474,西武池袋線 練馬高野台駅 3階建 築14年,220000.0,14.0,2.0,13.0,3.0,3.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9475,ウィング・ジムコA棟,72500.0,5.0,11.0,23.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9476,ウィング・ジムコA棟,73500.0,5.0,11.0,23.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9477,コーポ山根,75000.0,29.0,5.0,16.0,5.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9478,コーポ山根,78000.0,29.0,5.0,16.0,5.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9479,ルミエール富士見,82000.0,23.0,6.0,12.0,14.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
9480,グリーンフォレスト亀有,65000.0,4.0,13.0,14.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9481,グリーンフォレスト亀有,66000.0,4.0,13.0,14.0,26.0,1.0,0.0,0.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9482,グリーンフォレスト亀有,97000.0,4.0,13.0,14.0,26.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9483,カーサ アビ,117000.0,3.0,15.0,23.0,4.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9484,日暮里・舎人ライナー 扇大橋駅 2階建 築8年,76500.0,8.0,12.0,12.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9485,Ａｌｉｃｅ,108000.0,10.0,10.0,12.0,13.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9486,Ａｌｉｃｅ,108000.0,10.0,10.0,12.0,13.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9487,CORAL MIZUE,68000.0,15.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9488,CORAL MIZUE,71000.0,15.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9489,CORAL MIZUE,73000.0,15.0,7.0,4.0,22.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9490,カサボニータ,85000.0,20.0,6.0,9.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9491,カサボニータ,90000.0,20.0,6.0,9.0,19.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
